fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,fixed_2,fixed_3,fixed_4,volatile_2,density_2,density_3,citric_2,residual_2,chlorides_2,free_2,total_2,pH_2,sulphates_2,alcohol_2
8.4,0.31,0.29,3.1,0.194,14,26,0.99536,3.22,0.78,12,6,70.56,592.704,4978.7136,0.0961,0.99074153,0.986144489,0.0841,9.61,0.037636,196,676,0.99074153,10.3684,0.6084
7.2,0.6,0.04,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,5,51.84,373.248,2687.3856,0.36,0.994906503,0.992369491,0.0016,6.25,0.005776,324,7744,0.994906503,12.4609,0.3025
8.8,0.61,0.19,4,0.094,30,69,0.99787,3.22,0.5,10,6,77.44,681.472,5996.9536,0.3721,0.995744537,0.993623601,0.0361,16,0.008836,900,4761,0.995744537,10.3684,0.25
8.9,0.75,0.14,2.5,0.086,9,30,0.99824,3.34,0.64,10.5,5,79.21,704.969,6274.2241,0.5625,0.996483098,0.994729287,0.0196,6.25,0.007396,81,900,0.996483098,11.1556,0.4096
9,0.8,0.12,2.4,0.083,8,28,0.99836,3.33,0.65,10.4,6,81,729,6561,0.64,0.99672269,0.995088064,0.0144,5.76,0.006889,64,784,0.99672269,11.0889,0.4225
10.7,0.52,0.38,2.6,0.066,29,56,0.99577,3.15,0.79,12.1,7,114.49,1225.043,13107.9601,0.2704,0.991557893,0.987363603,0.1444,6.76,0.004356,841,3136,0.991557893,9.9225,0.6241
6.8,0.57,0,2.5,0.072,32,64,0.99491,3.43,0.56,11.2,6,46.24,314.432,2138.1376,0.3249,0.989845908,0.984807592,0,6.25,0.005184,1024,4096,0.989845908,11.7649,0.3136
10.7,0.9,0.34,6.6,0.112,23,99,1.00289,3.22,0.68,9.3,5,114.49,1225.043,13107.9601,0.81,1.005788352,1.00869508,0.1156,43.56,0.012544,529,9801,1.005788352,10.3684,0.4624
7.2,0.34,0.24,2,0.071,30,52,0.99576,3.44,0.58,10.1,5,51.84,373.248,2687.3856,0.1156,0.991537978,0.987333857,0.0576,4,0.005041,900,2704,0.991537978,11.8336,0.3364
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5,51.84,373.248,2687.3856,0.4356,0.994866605,0.992309798,0.0009,5.29,0.006084,256,7396,0.994866605,12.4609,0.3249
10.1,0.45,0.23,1.9,0.082,10,18,0.99774,3.22,0.65,9.3,6,102.01,1030.301,10406.0401,0.2025,0.995485108,0.993235311,0.0529,3.61,0.006724,100,324,0.995485108,10.3684,0.4225
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5,51.84,373.248,2687.3856,0.4356,0.994866605,0.992309798,0.0009,5.29,0.006084,256,7396,0.994866605,12.4609,0.3249
7.2,0.63,0.03,2.2,0.08,17,88,0.99745,3.53,0.58,9.8,6,51.84,373.248,2687.3856,0.3969,0.994906503,0.992369491,0.0009,4.84,0.0064,289,7744,0.994906503,12.4609,0.3364
7.1,0.59,0.01,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,6,50.41,357.911,2541.1681,0.3481,0.99102025,0.986560659,0.0001,5.29,0.0064,729,1849,0.99102025,11.6964,0.3364
8.3,0.31,0.39,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,7,68.89,571.787,4745.8321,0.0961,0.988910914,0.983412569,0.1521,5.76,0.006084,289,1849,0.988910914,10.9561,0.5929
7.1,0.59,0.01,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,6,50.41,357.911,2541.1681,0.3481,0.99102025,0.986560659,0.0001,5.29,0.0064,729,1849,0.99102025,11.6964,0.3364
8.3,0.31,0.39,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,7,68.89,571.787,4745.8321,0.0961,0.988910914,0.983412569,0.1521,5.76,0.006084,289,1849,0.988910914,10.9561,0.5929
8.3,1.02,0.02,3.4,0.084,6,11,0.99892,3.48,0.49,11,3,68.89,571.787,4745.8321,1.0404,0.997841166,0.996763498,0.0004,11.56,0.007056,36,121,0.997841166,12.1104,0.2401
8.9,0.31,0.36,2.6,0.056,10,39,0.99562,3.4,0.69,11.8,5,79.21,704.969,6274.2241,0.0961,0.991259184,0.986917469,0.1296,6.76,0.003136,100,1521,0.991259184,11.56,0.4761
7.4,0.635,0.1,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,7,54.76,405.224,2998.6576,0.403225,0.99472697,0.99210089,0.01,5.76,0.0064,256,1089,0.99472697,12.8164,0.4761
7.4,0.635,0.1,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,7,54.76,405.224,2998.6576,0.403225,0.99472697,0.99210089,0.01,5.76,0.0064,256,1089,0.99472697,12.8164,0.4761
6.8,0.59,0.06,6,0.06,11,18,0.9962,3.41,0.59,10.8,7,46.24,314.432,2138.1376,0.3481,0.99241444,0.988643265,0.0036,36,0.0036,121,324,0.99241444,11.6281,0.3481
6.8,0.59,0.06,6,0.06,11,18,0.9962,3.41,0.59,10.8,7,46.24,314.432,2138.1376,0.3481,0.99241444,0.988643265,0.0036,36,0.0036,121,324,0.99241444,11.6281,0.3481
9.2,0.58,0.2,3,0.081,15,115,0.998,3.23,0.59,9.5,5,84.64,778.688,7163.9296,0.3364,0.996004,0.994011992,0.04,9,0.006561,225,13225,0.996004,10.4329,0.3481
7.2,0.54,0.27,2.6,0.084,12,78,0.9964,3.39,0.71,11,5,51.84,373.248,2687.3856,0.2916,0.99281296,0.989238833,0.0729,6.76,0.007056,144,6084,0.99281296,11.4921,0.5041
6.1,0.56,0,2.2,0.079,6,9,0.9948,3.59,0.54,11.5,6,37.21,226.981,1384.5841,0.3136,0.98962704,0.984480979,0,4.84,0.006241,36,81,0.98962704,12.8881,0.2916
7.4,0.52,0.13,2.4,0.078,34,61,0.99528,3.43,0.59,10.8,6,54.76,405.224,2998.6576,0.2704,0.990582278,0.98590673,0.0169,5.76,0.006084,1156,3721,0.990582278,11.7649,0.3481
7.3,0.305,0.39,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,6,53.29,389.017,2839.8241,0.093025,0.986664756,0.980063969,0.1521,1.44,0.003481,49,121,0.986664756,10.8241,0.2704
9.3,0.38,0.48,3.8,0.132,3,11,0.99577,3.23,0.57,13.2,6,86.49,804.357,7480.5201,0.1444,0.991557893,0.987363603,0.2304,14.44,0.017424,9,121,0.991557893,10.4329,0.3249
9.1,0.28,0.46,9,0.114,3,9,0.99901,3.18,0.6,10.9,6,82.81,753.571,6857.4961,0.0784,0.99802098,0.997032939,0.2116,81,0.012996,9,81,0.99802098,10.1124,0.36
10,0.46,0.44,2.9,0.065,4,8,0.99674,3.33,0.62,12.2,6,100,1000,10000,0.2116,0.993490628,0.990251848,0.1936,8.41,0.004225,16,64,0.993490628,11.0889,0.3844
9.4,0.395,0.46,4.6,0.094,3,10,0.99639,3.27,0.64,12.2,7,88.36,830.584,7807.4896,0.156025,0.992793032,0.989209049,0.2116,21.16,0.008836,9,100,0.992793032,10.6929,0.4096
7.3,0.305,0.39,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,6,53.29,389.017,2839.8241,0.093025,0.986664756,0.980063969,0.1521,1.44,0.003481,49,121,0.986664756,10.8241,0.2704
8.6,0.315,0.4,2.2,0.079,3,6,0.99512,3.27,0.67,11.9,6,73.96,636.056,5470.0816,0.099225,0.990263814,0.985431327,0.16,4.84,0.006241,9,36,0.990263814,10.6929,0.4489
5.3,0.715,0.19,1.5,0.161,7,62,0.99395,3.62,0.61,11,5,28.09,148.877,789.0481,0.511225,0.987936603,0.981959586,0.0361,2.25,0.025921,49,3844,0.987936603,13.1044,0.3721
6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,6,46.24,314.432,2138.1376,0.1681,0.996483098,0.994729287,0.0961,77.44,0.007056,676,2025,0.996483098,11.4244,0.4096
8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,6,70.56,592.704,4978.7136,0.1296,0.99281296,0.989238833,0.1024,4.84,0.006561,1024,6241,0.99281296,10.89,0.5184
8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,6,70.56,592.704,4978.7136,0.3844,0.990104602,0.985193683,0.0144,3.24,0.005184,1444,2116,0.990104602,11.4244,0.7921
9.6,0.41,0.37,2.3,0.091,10,23,0.99786,3.24,0.56,10.5,5,92.16,884.736,8493.4656,0.1681,0.99572458,0.993593729,0.1369,5.29,0.008281,100,529,0.99572458,10.4976,0.3136
8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,6,70.56,592.704,4978.7136,0.1296,0.99281296,0.989238833,0.1024,4.84,0.006561,1024,6241,0.99281296,10.89,0.5184
8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,6,70.56,592.704,4978.7136,0.3844,0.990104602,0.985193683,0.0144,3.24,0.005184,1444,2116,0.990104602,11.4244,0.7921
6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,6,46.24,314.432,2138.1376,0.1681,0.996483098,0.994729287,0.0961,77.44,0.007056,676,2025,0.996483098,11.4244,0.4096
8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,5,73.96,636.056,5470.0816,0.2209,0.990343426,0.985550163,0.0729,5.29,0.003025,196,784,0.990343426,10.1124,0.64
8.6,0.22,0.36,1.9,0.064,53,77,0.99604,3.47,0.87,11,7,73.96,636.056,5470.0816,0.0484,0.992095682,0.988166983,0.1296,3.61,0.004096,2809,5929,0.992095682,12.0409,0.7569
9.4,0.24,0.33,2.3,0.061,52,73,0.99786,3.47,0.9,10.2,6,88.36,830.584,7807.4896,0.0576,0.99572458,0.993593729,0.1089,5.29,0.003721,2704,5329,0.99572458,12.0409,0.81
8.4,0.67,0.19,2.2,0.093,11,75,0.99736,3.2,0.59,9.2,4,70.56,592.704,4978.7136,0.4489,0.99472697,0.99210089,0.0361,4.84,0.008649,121,5625,0.99472697,10.24,0.3481
8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,5,73.96,636.056,5470.0816,0.2209,0.990343426,0.985550163,0.0729,5.29,0.003025,196,784,0.990343426,10.1124,0.64
8.7,0.33,0.38,3.3,0.063,10,19,0.99468,3.3,0.73,12,7,75.69,658.503,5728.9761,0.1089,0.989388302,0.984124757,0.1444,10.89,0.003969,100,361,0.989388302,10.89,0.5329
6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,5,43.56,287.496,1897.4736,0.3721,0.994926452,0.992399338,0.0001,3.61,0.0064,64,625,0.994926452,13.6161,0.5329
7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5,54.76,405.224,2998.6576,0.3721,0.99496635,0.992459035,0.0001,4,0.005476,169,1444,0.99496635,12.1104,0.4225
7.6,0.4,0.29,1.9,0.078,29,66,0.9971,3.45,0.59,9.5,6,57.76,438.976,3336.2176,0.16,0.99420841,0.991325206,0.0841,3.61,0.006084,841,4356,0.99420841,11.9025,0.3481
7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5,54.76,405.224,2998.6576,0.3721,0.99496635,0.992459035,0.0001,4,0.005476,169,1444,0.99496635,12.1104,0.4225
6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,5,43.56,287.496,1897.4736,0.3721,0.994926452,0.992399338,0.0001,3.61,0.0064,64,625,0.994926452,13.6161,0.5329
8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,6,77.44,681.472,5996.9536,0.09,0.990880885,0.986352559,0.1444,5.29,0.0036,361,5184,0.990880885,11.4921,0.5184
8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,6,77.44,681.472,5996.9536,0.09,0.990880885,0.986352559,0.1444,5.29,0.0036,361,5184,0.990880885,11.4921,0.5184
12,0.63,0.5,1.4,0.071,6,26,0.99791,3.07,0.6,10.4,4,144,1728,20736,0.3969,0.995824368,0.993743095,0.25,1.96,0.005041,36,676,0.995824368,9.4249,0.36
7.2,0.38,0.38,2.8,0.068,23,42,0.99356,3.34,0.72,12.9,7,51.84,373.248,2687.3856,0.1444,0.987161474,0.980804154,0.1444,7.84,0.004624,529,1764,0.987161474,11.1556,0.5184
6.2,0.46,0.17,1.6,0.073,7,11,0.99425,3.61,0.54,11.4,5,38.44,238.328,1477.6336,0.2116,0.988533063,0.982848997,0.0289,2.56,0.005329,49,121,0.988533063,13.0321,0.2916
9.6,0.33,0.52,2.2,0.074,13,25,0.99509,3.36,0.76,12.4,7,92.16,884.736,8493.4656,0.1089,0.990204108,0.985342206,0.2704,4.84,0.005476,169,625,0.990204108,11.2896,0.5776
9.9,0.27,0.49,5,0.082,9,17,0.99484,3.19,0.52,12.5,7,98.01,970.299,9605.9601,0.0729,0.989706626,0.984599739,0.2401,25,0.006724,81,289,0.989706626,10.1761,0.2704
10.1,0.43,0.4,2.6,0.092,13,52,0.99834,3.22,0.64,10,7,102.01,1030.301,10406.0401,0.1849,0.996682756,0.995028262,0.16,6.76,0.008464,169,2704,0.996682756,10.3684,0.4096
9.8,0.5,0.34,2.3,0.094,10,45,0.99864,3.24,0.6,9.7,7,96.04,941.192,9223.6816,0.25,0.99728185,0.995925546,0.1156,5.29,0.008836,100,2025,0.99728185,10.4976,0.36
8.3,0.3,0.49,3.8,0.09,11,24,0.99498,3.27,0.64,12.1,7,68.89,571.787,4745.8321,0.09,0.9899852,0.985015475,0.2401,14.44,0.0081,121,576,0.9899852,10.6929,0.4096
10.2,0.44,0.42,2,0.071,7,20,0.99566,3.14,0.79,11.1,7,104.04,1061.208,10824.3216,0.1936,0.991338836,0.987036425,0.1764,4,0.005041,49,400,0.991338836,9.8596,0.6241
10.2,0.44,0.58,4.1,0.092,11,24,0.99745,3.29,0.99,12,7,104.04,1061.208,10824.3216,0.1936,0.994906503,0.992369491,0.3364,16.81,0.008464,121,576,0.994906503,10.8241,0.9801
8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,7,68.89,571.787,4745.8321,0.0784,0.988195046,0.982344932,0.2304,4.41,0.008649,36,144,0.988195046,10.6276,0.3844
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,79.21,704.969,6274.2241,0.0144,0.99106007,0.986620121,0.2025,3.24,0.005625,100,441,0.99106007,11.6281,0.5776
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,79.21,704.969,6274.2241,0.0144,0.99106007,0.986620121,0.2025,3.24,0.005625,100,441,0.99106007,11.6281,0.5776
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,79.21,704.969,6274.2241,0.0144,0.99106007,0.986620121,0.2025,3.24,0.005625,100,441,0.99106007,11.6281,0.5776
8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,7,68.89,571.787,4745.8321,0.0784,0.988195046,0.982344932,0.2304,4.41,0.008649,36,144,0.988195046,10.6276,0.3844
8.2,0.31,0.4,2.2,0.058,6,10,0.99536,3.31,0.68,11.2,7,67.24,551.368,4521.2176,0.0961,0.99074153,0.986144489,0.16,4.84,0.003364,36,100,0.99074153,10.9561,0.4624
10.2,0.34,0.48,2.1,0.052,5,9,0.99458,3.2,0.69,12.1,7,104.04,1061.208,10824.3216,0.1156,0.989189376,0.98382797,0.2304,4.41,0.002704,25,81,0.989189376,10.24,0.4761
7.6,0.43,0.4,2.7,0.082,6,11,0.99538,3.44,0.54,12.2,6,57.76,438.976,3336.2176,0.1849,0.990781344,0.986203935,0.16,7.29,0.006724,36,121,0.990781344,11.8336,0.2916
8.5,0.21,0.52,1.9,0.09,9,23,0.99648,3.36,0.67,10.4,5,72.25,614.125,5220.0625,0.0441,0.99297239,0.989477128,0.2704,3.61,0.0081,81,529,0.99297239,11.2896,0.4489
9,0.36,0.52,2.1,0.111,5,10,0.99568,3.31,0.62,11.3,6,81,729,6561,0.1296,0.991378662,0.987095907,0.2704,4.41,0.012321,25,100,0.991378662,10.9561,0.3844
9.5,0.37,0.52,2,0.088,12,51,0.99613,3.29,0.58,11.1,6,90.25,857.375,8145.0625,0.1369,0.992274977,0.988434873,0.2704,4,0.007744,144,2601,0.992274977,10.8241,0.3364
6.4,0.57,0.12,2.3,0.12,25,36,0.99519,3.47,0.71,11.3,7,40.96,262.144,1677.7216,0.3249,0.990403136,0.985639297,0.0144,5.29,0.0144,625,1296,0.990403136,12.0409,0.5041
8,0.59,0.05,2,0.089,12,32,0.99735,3.36,0.61,10,5,64,512,4096,0.3481,0.994707023,0.992071049,0.0025,4,0.007921,144,1024,0.994707023,11.2896,0.3721
8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,6,72.25,614.125,5220.0625,0.2209,0.990383232,0.985609585,0.0729,3.61,0.003364,324,1444,0.990383232,9.9856,0.7225
7.1,0.56,0.14,1.6,0.078,7,18,0.99592,3.27,0.62,9.3,5,50.41,357.911,2541.1681,0.3136,0.991856646,0.987809871,0.0196,2.56,0.006084,49,324,0.991856646,10.6929,0.3844
6.6,0.57,0.02,2.1,0.115,6,16,0.99654,3.38,0.69,9.5,5,43.56,287.496,1897.4736,0.3249,0.993091972,0.989655873,0.0004,4.41,0.013225,36,256,0.993091972,11.4244,0.4761
8.8,0.27,0.39,2,0.1,20,27,0.99546,3.15,0.69,11.2,6,77.44,681.472,5996.9536,0.0729,0.990940612,0.986441741,0.1521,4,0.01,400,729,0.990940612,9.9225,0.4761
8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,6,72.25,614.125,5220.0625,0.2209,0.990383232,0.985609585,0.0729,3.61,0.003364,324,1444,0.990383232,9.9856,0.7225
8.3,0.34,0.4,2.4,0.065,24,48,0.99554,3.34,0.86,11,6,68.89,571.787,4745.8321,0.1156,0.991099892,0.986679586,0.16,5.76,0.004225,576,2304,0.991099892,11.1556,0.7396
9,0.38,0.41,2.4,0.103,6,10,0.99604,3.13,0.58,11.9,7,81,729,6561,0.1444,0.992095682,0.988166983,0.1681,5.76,0.010609,36,100,0.992095682,9.7969,0.3364
8.5,0.66,0.2,2.1,0.097,23,113,0.99733,3.13,0.48,9.2,5,72.25,614.125,5220.0625,0.4356,0.994667129,0.992011368,0.04,4.41,0.009409,529,12769,0.994667129,9.7969,0.2304
9,0.4,0.43,2.4,0.068,29,46,0.9943,3.2,0.6,12.2,6,81,729,6561,0.16,0.98863249,0.982997285,0.1849,5.76,0.004624,841,2116,0.98863249,10.24,0.36
6.7,0.56,0.09,2.9,0.079,7,22,0.99669,3.46,0.61,10.2,5,44.89,300.763,2015.1121,0.3136,0.993390956,0.990102832,0.0081,8.41,0.006241,49,484,0.993390956,11.9716,0.3721
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,108.16,1124.864,11698.5856,0.0676,0.994487618,0.991742832,0.2304,3.61,0.004356,36,100,0.994487618,11.0889,0.7569
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,108.16,1124.864,11698.5856,0.0676,0.994487618,0.991742832,0.2304,3.61,0.004356,36,100,0.994487618,11.0889,0.7569
10.1,0.38,0.5,2.4,0.104,6,13,0.99643,3.22,0.65,11.6,7,102.01,1030.301,10406.0401,0.1444,0.992872745,0.989328189,0.25,5.76,0.010816,36,169,0.992872745,10.3684,0.4225
8.5,0.34,0.44,1.7,0.079,6,12,0.99605,3.52,0.63,10.7,5,72.25,614.125,5220.0625,0.1156,0.992115603,0.988196746,0.1936,2.89,0.006241,36,144,0.992115603,12.3904,0.3969
8.8,0.33,0.41,5.9,0.073,7,13,0.99658,3.3,0.62,12.1,7,77.44,681.472,5996.9536,0.1089,0.993171696,0.989775049,0.1681,34.81,0.005329,49,169,0.993171696,10.89,0.3844
7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,51.84,373.248,2687.3856,0.1681,0.994009,0.991026973,0.09,4.41,0.006889,1225,5184,0.994009,11.8336,0.2704
7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,51.84,373.248,2687.3856,0.1681,0.994009,0.991026973,0.09,4.41,0.006889,1225,5184,0.994009,11.8336,0.2704
8.4,0.59,0.29,2.6,0.109,31,119,0.99801,3.15,0.5,9.1,5,70.56,592.704,4978.7136,0.3481,0.99602396,0.994041872,0.0841,6.76,0.011881,961,14161,0.99602396,9.9225,0.25
7,0.4,0.32,3.6,0.061,9,29,0.99416,3.28,0.49,11.3,7,49,343,2401,0.16,0.988354106,0.982582118,0.1024,12.96,0.003721,81,841,0.988354106,10.7584,0.2401
12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,148.84,1815.848,22153.3456,0.2025,0.99380961,0.9907288,0.2401,1.96,0.005625,9,36,0.99380961,9.7969,0.3969
9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6,82.81,753.571,6857.4961,0.25,0.995485108,0.993235311,0.09,3.61,0.004225,64,289,0.995485108,11.0224,0.5041
9.5,0.86,0.26,1.9,0.079,13,28,0.99712,3.25,0.62,10,5,90.25,857.375,8145.0625,0.7396,0.994248294,0.991384859,0.0676,3.61,0.006241,169,784,0.994248294,10.5625,0.3844
7.3,0.52,0.32,2.1,0.07,51,70,0.99418,3.34,0.82,12.9,6,53.29,389.017,2839.8241,0.2704,0.988393872,0.98264142,0.1024,4.41,0.0049,2601,4900,0.988393872,11.1556,0.6724
9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6,82.81,753.571,6857.4961,0.25,0.995485108,0.993235311,0.09,3.61,0.004225,64,289,0.995485108,11.0224,0.5041
12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,148.84,1815.848,22153.3456,0.2025,0.99380961,0.9907288,0.2401,1.96,0.005625,9,36,0.99380961,9.7969,0.3969
7.4,0.58,0,2,0.064,7,11,0.99562,3.45,0.58,11.3,6,54.76,405.224,2998.6576,0.3364,0.991259184,0.986917469,0,4,0.004096,49,121,0.991259184,11.9025,0.3364
9.8,0.34,0.39,1.4,0.066,3,7,0.9947,3.19,0.55,11.4,7,96.04,941.192,9223.6816,0.1156,0.98942809,0.984184121,0.1521,1.96,0.004356,9,49,0.98942809,10.1761,0.3025
7.1,0.36,0.3,1.6,0.08,35,70,0.99693,3.44,0.5,9.4,5,50.41,357.911,2541.1681,0.1296,0.993869425,0.990818246,0.09,2.56,0.0064,1225,4900,0.993869425,11.8336,0.25
7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,59.29,456.533,3515.3041,0.1521,0.991936322,0.987928899,0.0144,2.89,0.009409,361,729,0.991936322,9.9856,0.2401
9.7,0.295,0.4,1.5,0.073,14,21,0.99556,3.14,0.51,10.9,6,94.09,912.673,8852.9281,0.087025,0.991139714,0.986739053,0.16,2.25,0.005329,196,441,0.991139714,9.8596,0.2601
7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,59.29,456.533,3515.3041,0.1521,0.991936322,0.987928899,0.0144,2.89,0.009409,361,729,0.991936322,9.9856,0.2401
7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4,5,50.41,357.911,2541.1681,0.1156,0.993889364,0.990848062,0.0784,4,0.006724,961,4624,0.993889364,11.9025,0.2304
6.5,0.4,0.1,2,0.076,30,47,0.99554,3.36,0.48,9.4,6,42.25,274.625,1785.0625,0.16,0.991099892,0.986679586,0.01,4,0.005776,900,2209,0.991099892,11.2896,0.2304
7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4,5,50.41,357.911,2541.1681,0.1156,0.993889364,0.990848062,0.0784,4,0.006724,961,4624,0.993889364,11.9025,0.2304
10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,5,100,1000,10000,0.1225,0.998360672,0.997542017,0.2025,6.25,0.008464,400,7744,0.998360672,9.9225,0.1849
7.7,0.6,0.06,2,0.079,19,41,0.99697,3.39,0.62,10.1,6,59.29,456.533,3515.3041,0.36,0.993949181,0.990937515,0.0036,4,0.006241,361,1681,0.993949181,11.4921,0.3844
5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,31.36,175.616,983.4496,0.4356,0.987598688,0.981455825,0,4.84,0.007569,9,121,0.987598688,13.7641,0.3969
5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,31.36,175.616,983.4496,0.4356,0.987598688,0.981455825,0,4.84,0.007569,9,121,0.987598688,13.7641,0.3969
8.9,0.84,0.34,1.4,0.05,4,10,0.99554,3.12,0.48,9.1,6,79.21,704.969,6274.2241,0.7056,0.991099892,0.986679586,0.1156,1.96,0.0025,16,100,0.991099892,9.7344,0.2304
6.4,0.69,0,1.65,0.055,7,12,0.99162,3.47,0.53,12.9,6,40.96,262.144,1677.7216,0.4761,0.983310224,0.975070085,0,2.7225,0.003025,49,144,0.983310224,12.0409,0.2809
7.5,0.43,0.3,2.2,0.062,6,12,0.99495,3.44,0.72,11.5,7,56.25,421.875,3164.0625,0.1849,0.989925503,0.984926379,0.09,4.84,0.003844,36,144,0.989925503,11.8336,0.5184
9.9,0.35,0.38,1.5,0.058,31,47,0.99676,3.26,0.82,10.6,7,98.01,970.299,9605.9601,0.1225,0.993530498,0.990311459,0.1444,2.25,0.003364,961,2209,0.993530498,10.6276,0.6724
9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,82.81,753.571,6857.4961,0.0841,0.990343426,0.985550163,0.1089,4.2025,0.003969,169,729,0.990343426,10.6276,0.7056
6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,7,46.24,314.432,2138.1376,0.1296,0.98565184,0.978555147,0.1024,3.24,0.004489,16,64,0.98565184,11.2896,0.3025
8.2,0.43,0.29,1.6,0.081,27,45,0.99603,3.25,0.54,10.3,5,67.24,551.368,4521.2176,0.1849,0.992075761,0.98813722,0.0841,2.56,0.006561,729,2025,0.992075761,10.5625,0.2916
6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,7,46.24,314.432,2138.1376,0.1296,0.98565184,0.978555147,0.1024,3.24,0.004489,16,64,0.98565184,11.2896,0.3025
9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,82.81,753.571,6857.4961,0.0841,0.990343426,0.985550163,0.1089,4.2025,0.003969,169,729,0.990343426,10.6276,0.7056
9.1,0.3,0.34,2,0.064,12,25,0.99516,3.26,0.84,11.7,7,82.81,753.571,6857.4961,0.09,0.990343426,0.985550163,0.1156,4,0.004096,144,625,0.990343426,10.6276,0.7056
8.9,0.35,0.4,3.6,0.11,12,24,0.99549,3.23,0.7,12,7,79.21,704.969,6274.2241,0.1225,0.99100034,0.986530929,0.16,12.96,0.0121,144,576,0.99100034,10.4329,0.49
9.6,0.5,0.36,2.8,0.116,26,55,0.99722,3.18,0.68,10.9,5,92.16,884.736,8493.4656,0.25,0.994447728,0.991683164,0.1296,7.84,0.013456,676,3025,0.994447728,10.1124,0.4624
8.9,0.28,0.45,1.7,0.067,7,12,0.99354,3.25,0.55,12.3,7,79.21,704.969,6274.2241,0.0784,0.987121732,0.980744925,0.2025,2.89,0.004489,49,144,0.987121732,10.5625,0.3025
8.9,0.32,0.31,2,0.088,12,19,0.9957,3.17,0.55,10.4,6,79.21,704.969,6274.2241,0.1024,0.99141849,0.98715539,0.0961,4,0.007744,144,361,0.99141849,10.0489,0.3025
